file,label,cell,source,speaker_id,duration_s
accents\real\hi_native\openslr103_train_5215_078.wav,real,hi_native,openslr103_train,openslr103_5215,3.160
accents\real\hi_native\openslr103_train_5215_079.wav,real,hi_native,openslr103_train,openslr103_5215,2.160
accents\real\hi_native\openslr103_train_5215_080.wav,real,hi_native,openslr103_train,openslr103_5215,3.060
accents\real\hi_native\openslr103_train_5215_092.wav,real,hi_native,openslr103_train,openslr103_5215,2.380
accents\real\hi_native\openslr103_train_5217_002.wav,real,hi_native,openslr103_train,openslr103_5217,3.160
accents\real\hi_native\openslr103_train_5217_004.wav,real,hi_native,openslr103_train,openslr103_5217,3.780
accents\real\hi_native\openslr103_train_5217_005.wav,real,hi_native,openslr103_train,openslr103_5217,4.360
accents\real\hi_native\openslr103_train_5217_009.wav,real,hi_native,openslr103_train,openslr103_5217,2.540
accents\real\hi_native\openslr103_train_5217_013.wav,real,hi_native,openslr103_train,openslr103_5217,3.140
accents\real\hi_native\openslr103_train_5217_015.wav,real,hi_native,openslr103_train,openslr103_5217,2.680
accents\real\hi_native\openslr103_train_5217_019.wav,real,hi_native,openslr103_train,openslr103_5217,3.200
accents\real\hi_native\openslr103_train_5217_024.wav,real,hi_native,openslr103_train,openslr103_5217,3.820
accents\real\hi_native\openslr103_train_5217_034.wav,real,hi_native,openslr103_train,openslr103_5217,3.380
accents\real\hi_native\openslr103_train_5217_037.wav,real,hi_native,openslr103_train,openslr103_5217,3.400
accents\real\hi_native\openslr103_train_5217_047.wav,real,hi_native,openslr103_train,openslr103_5217,3.800
accents\real\hi_native\openslr103_train_5217_050.wav,real,hi_native,openslr103_train,openslr103_5217,2.800
accents\real\hi_native\openslr103_train_5217_064.wav,real,hi_native,openslr103_train,openslr103_5217,2.100
accents\real\hi_native\openslr103_train_5217_076.wav,real,hi_native,openslr103_train,openslr103_5217,3.840
accents\real\hi_native\openslr103_train_5217_078.wav,real,hi_native,openslr103_train,openslr103_5217,3.540
accents\real\hi_native\openslr103_train_5217_079.wav,real,hi_native,openslr103_train,openslr103_5217,3.220
accents\real\hi_native\openslr103_train_5217_097.wav,real,hi_native,openslr103_train,openslr103_5217,3.340
accents\real\hi_native\openslr103_train_5218_002.wav,real,hi_native,openslr103_train,openslr103_5218,3.180
accents\real\hi_native\openslr103_train_5218_005.wav,real,hi_native,openslr103_train,openslr103_5218,5.000
accents\real\hi_native\openslr103_train_5218_009.wav,real,hi_native,openslr103_train,openslr103_5218,3.520
accents\real\hi_native\openslr103_train_5218_013.wav,real,hi_native,openslr103_train,openslr103_5218,3.860
accents\real\hi_native\openslr103_train_5218_015.wav,real,hi_native,openslr103_train,openslr103_5218,3.320
accents\real\hi_native\openslr103_train_5218_019.wav,real,hi_native,openslr103_train,openslr103_5218,3.240
accents\real\hi_native\openslr103_train_5218_024.wav,real,hi_native,openslr103_train,openslr103_5218,4.560
accents\real\hi_native\openslr103_train_5218_027.wav,real,hi_native,openslr103_train,openslr103_5218,3.980
accents\real\hi_native\openslr103_train_5218_034.wav,real,hi_native,openslr103_train,openslr103_5218,3.300
accents\real\hi_native\openslr103_train_5218_035.wav,real,hi_native,openslr103_train,openslr103_5218,3.900
accents\real\hi_native\openslr103_train_5218_037.wav,real,hi_native,openslr103_train,openslr103_5218,4.540
accents\real\hi_native\openslr103_train_5218_046.wav,real,hi_native,openslr103_train,openslr103_5218,4.880
accents\real\hi_native\openslr103_train_5218_047.wav,real,hi_native,openslr103_train,openslr103_5218,4.420
accents\real\hi_native\openslr103_train_5218_050.wav,real,hi_native,openslr103_train,openslr103_5218,2.700
accents\real\hi_native\openslr103_train_5218_051.wav,real,hi_native,openslr103_train,openslr103_5218,3.120
accents\real\hi_native\openslr103_train_5218_057.wav,real,hi_native,openslr103_train,openslr103_5218,3.020
accents\real\hi_native\openslr103_train_5218_067.wav,real,hi_native,openslr103_train,openslr103_5218,4.260
accents\real\hi_native\openslr103_train_5218_076.wav,real,hi_native,openslr103_train,openslr103_5218,4.600
accents\real\hi_native\openslr103_train_5218_080.wav,real,hi_native,openslr103_train,openslr103_5218,3.900
accents\real\hi_native\openslr103_train_5218_092.wav,real,hi_native,openslr103_train,openslr103_5218,3.280
accents\real\hi_native\openslr103_train_5218_093.wav,real,hi_native,openslr103_train,openslr103_5218,3.720
accents\real\hi_native\openslr103_train_5221_002.wav,real,hi_native,openslr103_train,openslr103_5221,5.280
accents\real\hi_native\openslr103_train_5221_005.wav,real,hi_native,openslr103_train,openslr103_5221,7.160
accents\real\hi_native\openslr103_train_5221_009.wav,real,hi_native,openslr103_train,openslr103_5221,4.580
accents\real\hi_native\openslr103_train_5221_013.wav,real,hi_native,openslr103_train,openslr103_5221,5.620
accents\real\hi_native\openslr103_train_5221_015.wav,real,hi_native,openslr103_train,openslr103_5221,4.320
accents\real\hi_native\openslr103_train_5221_019.wav,real,hi_native,openslr103_train,openslr103_5221,4.900
accents\real\hi_native\openslr103_train_5221_024.wav,real,hi_native,openslr103_train,openslr103_5221,5.600
accents\real\hi_native\openslr103_train_5221_026.wav,real,hi_native,openslr103_train,openslr103_5221,3.820
accents\real\hi_native\openslr103_train_5221_034.wav,real,hi_native,openslr103_train,openslr103_5221,4.940
accents\real\hi_native\openslr103_train_5221_035.wav,real,hi_native,openslr103_train,openslr103_5221,4.720
accents\real\hi_native\openslr103_train_5221_037.wav,real,hi_native,openslr103_train,openslr103_5221,4.700
accents\real\hi_native\openslr103_train_5221_046.wav,real,hi_native,openslr103_train,openslr103_5221,6.600
accents\real\hi_native\openslr103_train_5221_047.wav,real,hi_native,openslr103_train,openslr103_5221,6.520
accents\real\hi_native\openslr103_train_5221_050.wav,real,hi_native,openslr103_train,openslr103_5221,3.960
accents\real\hi_native\openslr103_train_5221_057.wav,real,hi_native,openslr103_train,openslr103_5221,4.460
accents\real\hi_native\openslr103_train_5221_072.wav,real,hi_native,openslr103_train,openslr103_5221,3.760
accents\real\hi_native\openslr103_train_5221_076.wav,real,hi_native,openslr103_train,openslr103_5221,6.900
accents\real\hi_native\openslr103_train_5221_080.wav,real,hi_native,openslr103_train,openslr103_5221,5.520
accents\real\hi_native\openslr103_train_5221_092.wav,real,hi_native,openslr103_train,openslr103_5221,4.860
accents\real\hi_native\openslr103_train_5222_005.wav,real,hi_native,openslr103_train,openslr103_5222,4.360
accents\real\hi_native\openslr103_train_5222_009.wav,real,hi_native,openslr103_train,openslr103_5222,3.660
accents\real\hi_native\openslr103_train_5222_013.wav,real,hi_native,openslr103_train,openslr103_5222,4.060
accents\real\hi_native\openslr103_train_5222_015.wav,real,hi_native,openslr103_train,openslr103_5222,2.900
accents\real\hi_native\openslr103_train_5222_019.wav,real,hi_native,openslr103_train,openslr103_5222,3.780
accents\real\hi_native\openslr103_train_5222_024.wav,real,hi_native,openslr103_train,openslr103_5222,4.840
accents\real\hi_native\openslr103_train_5222_026.wav,real,hi_native,openslr103_train,openslr103_5222,2.360
accents\real\hi_native\openslr103_train_5222_027.wav,real,hi_native,openslr103_train,openslr103_5222,4.380
accents\real\hi_native\openslr103_train_5222_030.wav,real,hi_native,openslr103_train,openslr103_5222,2.380
accents\real\hi_native\openslr103_train_5222_034.wav,real,hi_native,openslr103_train,openslr103_5222,3.580
accents\real\hi_native\openslr103_train_5222_035.wav,real,hi_native,openslr103_train,openslr103_5222,4.400
accents\real\hi_native\openslr103_train_5222_037.wav,real,hi_native,openslr103_train,openslr103_5222,3.320
accents\real\hi_native\openslr103_train_5222_046.wav,real,hi_native,openslr103_train,openslr103_5222,5.280
accents\real\hi_native\openslr103_train_5222_047.wav,real,hi_native,openslr103_train,openslr103_5222,4.580
accents\real\hi_native\openslr103_train_5222_076.wav,real,hi_native,openslr103_train,openslr103_5222,4.480
accents\real\hi_native\openslr103_train_5222_078.wav,real,hi_native,openslr103_train,openslr103_5222,5.600
accents\real\hi_native\openslr103_train_5222_080.wav,real,hi_native,openslr103_train,openslr103_5222,3.900
accents\real\hi_native\openslr103_train_5222_092.wav,real,hi_native,openslr103_train,openslr103_5222,3.360
accents\real\hi_native\openslr103_train_5223_009.wav,real,hi_native,openslr103_train,openslr103_5223,3.500
accents\real\hi_native\openslr103_train_5223_013.wav,real,hi_native,openslr103_train,openslr103_5223,4.100
accents\real\hi_native\openslr103_train_5223_015.wav,real,hi_native,openslr103_train,openslr103_5223,2.980
accents\real\hi_native\openslr103_train_5223_019.wav,real,hi_native,openslr103_train,openslr103_5223,3.420
accents\real\hi_native\openslr103_train_5223_024.wav,real,hi_native,openslr103_train,openslr103_5223,4.840
accents\real\hi_native\openslr103_train_5223_026.wav,real,hi_native,openslr103_train,openslr103_5223,3.160
accents\real\hi_native\openslr103_train_5223_027.wav,real,hi_native,openslr103_train,openslr103_5223,4.180
accents\real\hi_native\openslr103_train_5223_034.wav,real,hi_native,openslr103_train,openslr103_5223,3.900
accents\real\hi_native\openslr103_train_5223_035.wav,real,hi_native,openslr103_train,openslr103_5223,3.460
accents\real\hi_native\openslr103_train_5223_037.wav,real,hi_native,openslr103_train,openslr103_5223,3.760
accents\real\hi_native\openslr103_train_5223_046.wav,real,hi_native,openslr103_train,openslr103_5223,3.840
accents\real\hi_native\openslr103_train_5223_047.wav,real,hi_native,openslr103_train,openslr103_5223,4.400
accents\real\hi_native\openslr103_train_5223_050.wav,real,hi_native,openslr103_train,openslr103_5223,3.400
accents\real\hi_native\openslr103_train_5223_051.wav,real,hi_native,openslr103_train,openslr103_5223,3.760
accents\real\hi_native\openslr103_train_5223_057.wav,real,hi_native,openslr103_train,openslr103_5223,3.260
accents\real\hi_native\openslr103_train_5223_064.wav,real,hi_native,openslr103_train,openslr103_5223,2.780
accents\real\hi_native\openslr103_train_5223_076.wav,real,hi_native,openslr103_train,openslr103_5223,4.340
accents\real\hi_native\openslr103_train_5223_078.wav,real,hi_native,openslr103_train,openslr103_5223,4.900
accents\real\hi_native\openslr103_train_5223_080.wav,real,hi_native,openslr103_train,openslr103_5223,3.880
accents\real\hi_native\openslr103_train_5223_092.wav,real,hi_native,openslr103_train,openslr103_5223,3.460
accents\real\hi_native\openslr103_train_5223_093.wav,real,hi_native,openslr103_train,openslr103_5223,3.400
accents\real\hi_native\openslr103_train_5224_002.wav,real,hi_native,openslr103_train,openslr103_5224,4.240
accents\real\hi_native\openslr103_train_5224_005.wav,real,hi_native,openslr103_train,openslr103_5224,5.520
accents\real\hi_native\openslr103_train_5224_013.wav,real,hi_native,openslr103_train,openslr103_5224,4.300
accents\real\hi_native\openslr103_train_5224_015.wav,real,hi_native,openslr103_train,openslr103_5224,3.620
accents\real\hi_native\openslr103_train_5224_019.wav,real,hi_native,openslr103_train,openslr103_5224,3.900
accents\real\hi_native\openslr103_train_5224_024.wav,real,hi_native,openslr103_train,openslr103_5224,4.840
accents\real\hi_native\openslr103_train_5224_026.wav,real,hi_native,openslr103_train,openslr103_5224,2.680
accents\real\hi_native\openslr103_train_5224_034.wav,real,hi_native,openslr103_train,openslr103_5224,4.080
accents\real\hi_native\openslr103_train_5224_035.wav,real,hi_native,openslr103_train,openslr103_5224,4.480
accents\real\hi_native\openslr103_train_5224_046.wav,real,hi_native,openslr103_train,openslr103_5224,5.440
accents\real\hi_native\openslr103_train_5224_051.wav,real,hi_native,openslr103_train,openslr103_5224,3.540
accents\real\hi_native\openslr103_train_5224_057.wav,real,hi_native,openslr103_train,openslr103_5224,3.160
accents\real\hi_native\openslr103_train_5224_076.wav,real,hi_native,openslr103_train,openslr103_5224,4.720
accents\real\hi_native\openslr103_train_5224_080.wav,real,hi_native,openslr103_train,openslr103_5224,4.720
accents\real\hi_native\openslr103_train_5224_092.wav,real,hi_native,openslr103_train,openslr103_5224,3.940
accents\real\hi_native\openslr103_train_5226_002.wav,real,hi_native,openslr103_train,openslr103_5226,2.700
accents\real\hi_native\openslr103_train_5226_013.wav,real,hi_native,openslr103_train,openslr103_5226,3.040
accents\real\hi_native\openslr103_train_5226_015.wav,real,hi_native,openslr103_train,openslr103_5226,2.300
accents\real\hi_native\openslr103_train_5226_019.wav,real,hi_native,openslr103_train,openslr103_5226,2.780
accents\real\hi_native\openslr103_train_5226_024.wav,real,hi_native,openslr103_train,openslr103_5226,4.080
accents\real\hi_native\openslr103_train_5226_026.wav,real,hi_native,openslr103_train,openslr103_5226,1.980
accents\real\hi_native\openslr103_train_5226_027.wav,real,hi_native,openslr103_train,openslr103_5226,3.420
accents\real\hi_native\openslr103_train_5226_034.wav,real,hi_native,openslr103_train,openslr103_5226,2.660
accents\real\hi_native\openslr103_train_5226_035.wav,real,hi_native,openslr103_train,openslr103_5226,3.380
accents\real\hi_native\openslr103_train_5226_037.wav,real,hi_native,openslr103_train,openslr103_5226,3.640
accents\real\hi_native\openslr103_train_5226_039.wav,real,hi_native,openslr103_train,openslr103_5226,3.080
accents\real\hi_native\openslr103_train_5226_046.wav,real,hi_native,openslr103_train,openslr103_5226,3.440
accents\real\hi_native\openslr103_train_5226_047.wav,real,hi_native,openslr103_train,openslr103_5226,3.420
accents\real\hi_native\openslr103_train_5226_064.wav,real,hi_native,openslr103_train,openslr103_5226,2.220
accents\real\hi_native\openslr103_train_5226_076.wav,real,hi_native,openslr103_train,openslr103_5226,4.220
accents\real\hi_native\openslr103_train_5226_078.wav,real,hi_native,openslr103_train,openslr103_5226,4.360
accents\real\hi_native\openslr103_train_5226_079.wav,real,hi_native,openslr103_train,openslr103_5226,2.900
accents\real\hi_native\openslr103_train_5226_080.wav,real,hi_native,openslr103_train,openslr103_5226,3.280
accents\real\hi_native\openslr103_train_5226_092.wav,real,hi_native,openslr103_train,openslr103_5226,3.120
accents\real\hi_native\openslr103_train_5227_002.wav,real,hi_native,openslr103_train,openslr103_5227,4.160
accents\real\hi_native\openslr103_train_5227_005.wav,real,hi_native,openslr103_train,openslr103_5227,5.240
accents\real\hi_native\openslr103_train_5227_009.wav,real,hi_native,openslr103_train,openslr103_5227,3.760
accents\real\hi_native\openslr103_train_5227_013.wav,real,hi_native,openslr103_train,openslr103_5227,4.820
accents\real\hi_native\openslr103_train_5227_015.wav,real,hi_native,openslr103_train,openslr103_5227,3.860
accents\real\hi_native\openslr103_train_5227_019.wav,real,hi_native,openslr103_train,openslr103_5227,4.400
accents\real\hi_native\openslr103_train_5227_024.wav,real,hi_native,openslr103_train,openslr103_5227,5.160
accents\real\hi_native\openslr103_train_5227_026.wav,real,hi_native,openslr103_train,openslr103_5227,3.040
accents\real\hi_native\openslr103_train_5227_034.wav,real,hi_native,openslr103_train,openslr103_5227,3.980
accents\real\hi_native\openslr103_train_5227_035.wav,real,hi_native,openslr103_train,openslr103_5227,4.620
accents\real\hi_native\openslr103_train_5227_037.wav,real,hi_native,openslr103_train,openslr103_5227,5.200
accents\real\hi_native\openslr103_train_5227_046.wav,real,hi_native,openslr103_train,openslr103_5227,5.360
accents\real\hi_native\openslr103_train_5227_047.wav,real,hi_native,openslr103_train,openslr103_5227,5.400
accents\real\hi_native\openslr103_train_5227_051.wav,real,hi_native,openslr103_train,openslr103_5227,3.600
accents\real\hi_native\openslr103_train_5227_057.wav,real,hi_native,openslr103_train,openslr103_5227,3.420
accents\real\hi_native\openslr103_train_5227_064.wav,real,hi_native,openslr103_train,openslr103_5227,3.280
accents\real\hi_native\openslr103_train_5227_067.wav,real,hi_native,openslr103_train,openslr103_5227,5.160
accents\real\hi_native\openslr103_train_5227_073.wav,real,hi_native,openslr103_train,openslr103_5227,6.960
accents\real\hi_native\openslr103_train_5227_076.wav,real,hi_native,openslr103_train,openslr103_5227,3.840
accents\real\hi_native\openslr103_train_5227_080.wav,real,hi_native,openslr103_train,openslr103_5227,4.200
accents\real\hi_native\openslr103_train_5227_092.wav,real,hi_native,openslr103_train,openslr103_5227,4.120
accents\real\hi_native\openslr103_train_5227_093.wav,real,hi_native,openslr103_train,openslr103_5227,4.560
accents\real\hi_native\openslr103_train_5227_097.wav,real,hi_native,openslr103_train,openslr103_5227,4.460
accents\real\hi_native\openslr103_train_5229_002.wav,real,hi_native,openslr103_train,openslr103_5229,5.220
accents\real\hi_native\openslr103_train_5229_005.wav,real,hi_native,openslr103_train,openslr103_5229,6.840
accents\real\hi_native\openslr103_train_5229_013.wav,real,hi_native,openslr103_train,openslr103_5229,4.840
accents\real\hi_native\openslr103_train_5229_015.wav,real,hi_native,openslr103_train,openslr103_5229,4.240
accents\real\hi_native\openslr103_train_5229_019.wav,real,hi_native,openslr103_train,openslr103_5229,4.360
accents\real\hi_native\openslr103_train_5229_024.wav,real,hi_native,openslr103_train,openslr103_5229,5.140
accents\real\hi_native\openslr103_train_5229_026.wav,real,hi_native,openslr103_train,openslr103_5229,2.840
accents\real\hi_native\openslr103_train_5229_034.wav,real,hi_native,openslr103_train,openslr103_5229,4.320
accents\real\hi_native\openslr103_train_5229_035.wav,real,hi_native,openslr103_train,openslr103_5229,4.700
accents\real\hi_native\openslr103_train_5229_037.wav,real,hi_native,openslr103_train,openslr103_5229,5.200
accents\real\hi_native\openslr103_train_5229_047.wav,real,hi_native,openslr103_train,openslr103_5229,5.780
accents\real\hi_native\openslr103_train_5229_050.wav,real,hi_native,openslr103_train,openslr103_5229,5.260
accents\real\hi_native\openslr103_train_5229_051.wav,real,hi_native,openslr103_train,openslr103_5229,3.680
accents\real\hi_native\openslr103_train_5229_057.wav,real,hi_native,openslr103_train,openslr103_5229,3.600
accents\real\hi_native\openslr103_train_5229_064.wav,real,hi_native,openslr103_train,openslr103_5229,3.260
accents\real\hi_native\openslr103_train_5229_076.wav,real,hi_native,openslr103_train,openslr103_5229,5.240
accents\real\hi_native\openslr103_train_5229_080.wav,real,hi_native,openslr103_train,openslr103_5229,4.780
accents\real\hi_native\openslr103_train_5229_092.wav,real,hi_native,openslr103_train,openslr103_5229,4.180
accents\real\hi_native\openslr103_train_5229_093.wav,real,hi_native,openslr103_train,openslr103_5229,5.320
accents\real\hi_native\openslr103_train_5231_002.wav,real,hi_native,openslr103_train,openslr103_5231,2.340
accents\real\hi_native\openslr103_train_5231_009.wav,real,hi_native,openslr103_train,openslr103_5231,3.060
accents\real\hi_native\openslr103_train_5231_013.wav,real,hi_native,openslr103_train,openslr103_5231,2.740
accents\real\hi_native\openslr103_train_5231_019.wav,real,hi_native,openslr103_train,openslr103_5231,2.840
accents\real\hi_native\openslr103_train_5231_026.wav,real,hi_native,openslr103_train,openslr103_5231,1.880
accents\real\hi_native\openslr103_train_5231_034.wav,real,hi_native,openslr103_train,openslr103_5231,2.280
accents\real\hi_native\openslr103_train_5231_035.wav,real,hi_native,openslr103_train,openslr103_5231,2.740
accents\real\hi_native\openslr103_train_5231_037.wav,real,hi_native,openslr103_train,openslr103_5231,2.780
accents\real\hi_native\openslr103_train_5231_046.wav,real,hi_native,openslr103_train,openslr103_5231,3.880
accents\real\hi_native\openslr103_train_5231_047.wav,real,hi_native,openslr103_train,openslr103_5231,2.780
accents\real\hi_native\openslr103_train_5231_050.wav,real,hi_native,openslr103_train,openslr103_5231,2.520
accents\real\hi_native\openslr103_train_5231_051.wav,real,hi_native,openslr103_train,openslr103_5231,2.620
accents\real\hi_native\openslr103_train_5231_057.wav,real,hi_native,openslr103_train,openslr103_5231,2.700
accents\real\hi_native\openslr103_train_5231_076.wav,real,hi_native,openslr103_train,openslr103_5231,2.560
accents\real\hi_native\openslr103_train_5231_078.wav,real,hi_native,openslr103_train,openslr103_5231,2.960
accents\real\hi_native\openslr103_train_5231_080.wav,real,hi_native,openslr103_train,openslr103_5231,3.240
accents\real\hi_native\openslr103_train_5231_092.wav,real,hi_native,openslr103_train,openslr103_5231,2.660
accents\real\hi_native\openslr103_train_5232_002.wav,real,hi_native,openslr103_train,openslr103_5232,1.760
accents\real\hi_native\openslr103_train_5232_019.wav,real,hi_native,openslr103_train,openslr103_5232,1.960
accents\real\hi_native\openslr103_train_5232_026.wav,real,hi_native,openslr103_train,openslr103_5232,1.240
accents\real\hi_native\openslr103_train_5232_034.wav,real,hi_native,openslr103_train,openslr103_5232,2.040
accents\real\hi_native\openslr103_train_5232_047.wav,real,hi_native,openslr103_train,openslr103_5232,1.920
accents\real\hi_native\openslr103_train_5232_050.wav,real,hi_native,openslr103_train,openslr103_5232,1.520
accents\real\hi_native\openslr103_train_5232_072.wav,real,hi_native,openslr103_train,openslr103_5232,1.500
accents\real\hi_native\openslr103_train_5232_076.wav,real,hi_native,openslr103_train,openslr103_5232,2.160
accents\real\hi_native\openslr103_train_5232_078.wav,real,hi_native,openslr103_train,openslr103_5232,2.520
accents\real\hi_native\openslr103_train_5232_080.wav,real,hi_native,openslr103_train,openslr103_5232,2.360
accents\real\hi_native\openslr103_train_5232_097.wav,real,hi_native,openslr103_train,openslr103_5232,1.860
accents\real\hi_native\openslr103_train_5233_002.wav,real,hi_native,openslr103_train,openslr103_5233,2.540
accents\real\hi_native\openslr103_train_5233_004.wav,real,hi_native,openslr103_train,openslr103_5233,3.060
accents\real\hi_native\openslr103_train_5233_009.wav,real,hi_native,openslr103_train,openslr103_5233,2.440
accents\real\hi_native\openslr103_train_5233_013.wav,real,hi_native,openslr103_train,openslr103_5233,2.600
accents\real\hi_native\openslr103_train_5233_015.wav,real,hi_native,openslr103_train,openslr103_5233,2.420
accents\real\hi_native\openslr103_train_5233_019.wav,real,hi_native,openslr103_train,openslr103_5233,2.640
accents\real\hi_native\openslr103_train_5233_026.wav,real,hi_native,openslr103_train,openslr103_5233,1.620
accents\real\hi_native\openslr103_train_5233_034.wav,real,hi_native,openslr103_train,openslr103_5233,2.140
accents\real\hi_native\openslr103_train_5233_035.wav,real,hi_native,openslr103_train,openslr103_5233,2.140
accents\real\hi_native\openslr103_train_5233_046.wav,real,hi_native,openslr103_train,openslr103_5233,3.320
accents\real\hi_native\openslr103_train_5233_050.wav,real,hi_native,openslr103_train,openslr103_5233,1.760
accents\real\hi_native\openslr103_train_5233_051.wav,real,hi_native,openslr103_train,openslr103_5233,2.440
accents\real\hi_native\openslr103_train_5233_072.wav,real,hi_native,openslr103_train,openslr103_5233,2.240
accents\real\hi_native\openslr103_train_5233_073.wav,real,hi_native,openslr103_train,openslr103_5233,3.600
accents\real\hi_native\openslr103_train_5233_076.wav,real,hi_native,openslr103_train,openslr103_5233,2.680
accents\real\hi_native\openslr103_train_5233_078.wav,real,hi_native,openslr103_train,openslr103_5233,3.140
accents\real\hi_native\openslr103_train_5233_080.wav,real,hi_native,openslr103_train,openslr103_5233,2.640
accents\real\hi_native\openslr103_train_5233_092.wav,real,hi_native,openslr103_train,openslr103_5233,2.400
accents\real\hi_native\openslr103_train_5233_093.wav,real,hi_native,openslr103_train,openslr103_5233,2.760
accents\real\hi_native\openslr103_train_5234_002.wav,real,hi_native,openslr103_train,openslr103_5234,1.740
accents\real\hi_native\openslr103_train_5234_005.wav,real,hi_native,openslr103_train,openslr103_5234,2.680
accents\real\hi_native\openslr103_train_5234_013.wav,real,hi_native,openslr103_train,openslr103_5234,2.560
accents\real\hi_native\openslr103_train_5234_018.wav,real,hi_native,openslr103_train,openslr103_5234,2.100
accents\real\hi_native\openslr103_train_5234_019.wav,real,hi_native,openslr103_train,openslr103_5234,1.960
accents\real\hi_native\openslr103_train_5234_026.wav,real,hi_native,openslr103_train,openslr103_5234,1.180
accents\real\hi_native\openslr103_train_5234_034.wav,real,hi_native,openslr103_train,openslr103_5234,2.680
accents\real\hi_native\openslr103_train_5234_035.wav,real,hi_native,openslr103_train,openslr103_5234,1.840
accents\real\hi_native\openslr103_train_5234_037.wav,real,hi_native,openslr103_train,openslr103_5234,2.400
accents\real\hi_native\openslr103_train_5234_046.wav,real,hi_native,openslr103_train,openslr103_5234,2.840
accents\real\hi_native\openslr103_train_5234_047.wav,real,hi_native,openslr103_train,openslr103_5234,2.320
accents\real\hi_native\openslr103_train_5234_050.wav,real,hi_native,openslr103_train,openslr103_5234,1.300
accents\real\hi_native\openslr103_train_5234_064.wav,real,hi_native,openslr103_train,openslr103_5234,1.560
accents\real\hi_native\openslr103_train_5234_072.wav,real,hi_native,openslr103_train,openslr103_5234,1.440
accents\real\hi_native\openslr103_train_5234_073.wav,real,hi_native,openslr103_train,openslr103_5234,2.740
accents\real\hi_native\openslr103_train_5234_076.wav,real,hi_native,openslr103_train,openslr103_5234,2.680
accents\real\hi_native\openslr103_train_5234_078.wav,real,hi_native,openslr103_train,openslr103_5234,3.060
accents\real\hi_native\openslr103_train_5234_079.wav,real,hi_native,openslr103_train,openslr103_5234,2.180
accents\real\hi_native\openslr103_train_5234_080.wav,real,hi_native,openslr103_train,openslr103_5234,2.320
accents\real\hi_native\openslr103_train_5234_092.wav,real,hi_native,openslr103_train,openslr103_5234,2.120
accents\real\hi_native\openslr103_train_5235_002.wav,real,hi_native,openslr103_train,openslr103_5235,2.740
accents\real\hi_native\openslr103_train_5235_004.wav,real,hi_native,openslr103_train,openslr103_5235,3.500
accents\real\hi_native\openslr103_train_5235_009.wav,real,hi_native,openslr103_train,openslr103_5235,2.720
accents\real\hi_native\openslr103_train_5235_013.wav,real,hi_native,openslr103_train,openslr103_5235,2.740
accents\real\hi_native\openslr103_train_5235_015.wav,real,hi_native,openslr103_train,openslr103_5235,2.200
accents\real\hi_native\openslr103_train_5235_018.wav,real,hi_native,openslr103_train,openslr103_5235,2.600
accents\real\hi_native\openslr103_train_5235_019.wav,real,hi_native,openslr103_train,openslr103_5235,2.620
accents\real\hi_native\openslr103_train_5235_024.wav,real,hi_native,openslr103_train,openslr103_5235,3.380
accents\real\hi_native\openslr103_train_5235_026.wav,real,hi_native,openslr103_train,openslr103_5235,1.840
accents\real\hi_native\openslr103_train_5235_027.wav,real,hi_native,openslr103_train,openslr103_5235,3.620
accents\real\hi_native\openslr103_train_5235_030.wav,real,hi_native,openslr103_train,openslr103_5235,1.740
accents\real\hi_native\openslr103_train_5235_034.wav,real,hi_native,openslr103_train,openslr103_5235,2.860
accents\real\hi_native\openslr103_train_5235_035.wav,real,hi_native,openslr103_train,openslr103_5235,2.320
accents\real\hi_native\openslr103_train_5235_037.wav,real,hi_native,openslr103_train,openslr103_5235,3.140
accents\real\hi_native\openslr103_train_5235_046.wav,real,hi_native,openslr103_train,openslr103_5235,3.360
accents\real\hi_native\openslr103_train_5235_047.wav,real,hi_native,openslr103_train,openslr103_5235,3.120
accents\real\hi_native\openslr103_train_5235_050.wav,real,hi_native,openslr103_train,openslr103_5235,2.000
accents\real\hi_native\openslr103_train_5235_051.wav,real,hi_native,openslr103_train,openslr103_5235,2.900
accents\real\hi_native\openslr103_train_5235_057.wav,real,hi_native,openslr103_train,openslr103_5235,2.500
accents\real\hi_native\openslr103_train_5235_072.wav,real,hi_native,openslr103_train,openslr103_5235,2.180
accents\real\hi_native\openslr103_train_5235_078.wav,real,hi_native,openslr103_train,openslr103_5235,4.020
accents\real\hi_native\openslr103_train_5235_080.wav,real,hi_native,openslr103_train,openslr103_5235,2.720
accents\real\hi_native\openslr103_train_5235_092.wav,real,hi_native,openslr103_train,openslr103_5235,2.700
accents\real\hi_native\openslr103_train_5235_093.wav,real,hi_native,openslr103_train,openslr103_5235,2.840
accents\real\hi_native\openslr103_train_5237_002.wav,real,hi_native,openslr103_train,openslr103_5237,2.880
accents\real\hi_native\openslr103_train_5237_005.wav,real,hi_native,openslr103_train,openslr103_5237,3.220
accents\real\hi_native\openslr103_train_5237_009.wav,real,hi_native,openslr103_train,openslr103_5237,2.720
accents\real\hi_native\openslr103_train_5237_013.wav,real,hi_native,openslr103_train,openslr103_5237,3.380
accents\real\hi_native\openslr103_train_5237_015.wav,real,hi_native,openslr103_train,openslr103_5237,2.360
accents\real\hi_native\openslr103_train_5237_019.wav,real,hi_native,openslr103_train,openslr103_5237,3.060
accents\real\hi_native\openslr103_train_5237_024.wav,real,hi_native,openslr103_train,openslr103_5237,3.780
